year,season_type,game_id,team,opp,week,attempts_total,yards_total,td_total,fumbles_total,fumbles_lost_total,fumbles_out_of_bounds_total,epa_total,attempts_designed,yards_designed,td_designed,fumbles_designed,fumbles_lost_designed,fumbles_out_of_bounds_designed,epa_designed,attempts_scramble,yards_scramble,td_scramble,fumbles_scramble,fumbles_lost_scramble,fumbles_out_of_bounds_scramble,epa_scramble,attempts_kneel,yards_kneel,td_kneel,fumbles_kneel,fumbles_lost_kneel,fumbles_out_of_bounds_kneel,epa_kneel,attempts,yards,td,fumbles,fumbles_lost,fumbles_out_of_bounds,epa,attempts_rb,yards_rb,td_rb,epa_rb,attempts_qb_designed,yards_qb_designed,td_qb_designed,epa_qb_designed,attempts_qb_scramble,yards_qb_scramble,td_qb_scramble,epa_qb_scramble,attempts_qb_kneel,yards_qb_kneel,epa_qb_kneel,attempts_wr,yards_wr,td_wr,epa_wr,attempts_other,yards_other,td_other,epa_other
2020,REG,2020_13_DEN_KC,KC,DEN,13,22,134,0,0,0,0,3.4424285390996374,18,108,0,0,0,0,2.181180101382779,3,27,0,0,0,0,2.0926390021049883,1,-1,0,0,0,0,-0.8313905643881299,21,135,0,0,0,0,4.273819103487767,17,78,0,0.39029576719622155,0,0,0,0.0,3,27,0,2.0926390021049883,1,-1,-0.8313905643881299,1,30,0,1.7908843341865577,0,0,0,0.0
2020,REG,2020_13_DET_CHI,CHI,DET,13,31,140,3,0,0,0,-0.2922524124027386,30,137,3,0,0,0,-0.09882055210109497,1,3,0,0,0,0,-0.1934318603016436,0,0,0,0,0,0,0.0,31,140,3,0,0,0,-0.2922524124027386,17,72,2,-1.9185485685469739,2,3,0,-0.2501808688975871,1,3,0,-0.1934318603016436,0,0,0.0,11,62,1,2.069908885343466,0,0,0,0.0
2020,REG,2020_13_DET_CHI,DET,CHI,13,22,60,2,0,0,0,-2.7167097987548905,21,61,2,0,0,0,-2.7167097987548905,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,21,61,2,0,0,0,-2.7167097987548905,19,60,2,-0.3686508710670745,1,1,0,1.6539337099529805,0,0,0,0.0,1,-1,0.0,1,0,0,-4.001992637640797,0,0,0,0.0
2020,REG,2020_13_IND_HOU,HOU,IND,13,19,90,2,1,1,0,-2.6542965019762064,14,63,2,1,1,0,-4.478139156621184,5,27,0,0,0,0,1.8238426546449773,0,0,0,0,0,0,0.0,19,90,2,1,1,0,-2.6542965019762064,12,52,1,-0.9472947500180453,2,11,1,-3.5308444066031384,5,27,0,1.8238426546449773,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_IND_HOU,IND,HOU,13,29,109,1,0,0,0,-4.224793019937351,26,112,1,0,0,0,-4.224793019937351,0,0,0,0,0,0,0.0,3,-3,0,0,0,0,0.0,26,112,1,0,0,0,-4.224793019937351,24,113,1,-2.0245340082328767,1,2,0,0.4500726142432541,0,0,0,0.0,3,-3,0.0,1,-3,0,-2.6503316259477288,0,0,0,0.0
2020,REG,2020_13_JAX_MIN,JAX,MIN,13,25,124,1,1,1,0,-3.773235854896484,22,115,1,0,0,0,0.749841955344891,3,9,0,1,1,0,-4.523077810241375,0,0,0,0,0,0,0.0,25,124,1,1,1,0,-3.773235854896484,20,85,1,-1.510098048282089,0,0,0,0.0,3,9,0,-4.523077810241375,0,0,0.0,2,30,0,2.25994000362698,0,0,0,0.0
2020,REG,2020_13_JAX_MIN,MIN,JAX,13,38,145,0,1,1,0,-8.164875999384094,37,135,0,1,1,0,-8.66970483068144,1,10,0,0,0,0,0.5048288312973455,0,0,0,0,0,0,0.0,38,145,0,1,1,0,-8.164875999384094,34,131,0,-1.9418311150511727,2,2,0,-6.167450301407372,1,10,0,0.5048288312973455,0,0,0.0,1,2,0,-0.5604234142228961,0,0,0,0.0
2020,REG,2020_13_LA_ARI,ARI,LA,13,21,92,1,1,0,0,0.16675765131367415,20,88,1,1,0,0,0.3021448857034561,1,4,0,0,0,0,-0.13538723438978195,0,0,0,0,0,0,0.0,21,92,1,1,0,0,0.16675765131367415,16,77,1,1.1470549225341533,4,11,0,-0.8449100368306972,1,4,0,-0.13538723438978195,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_LA_ARI,LA,ARI,13,31,119,3,0,0,0,-4.868874916187853,29,121,3,0,0,0,-3.198432621101748,0,0,0,0,0,0,0.0,2,-2,0,0,0,0,-1.6704422950861044,29,121,3,0,0,0,-3.198432621101748,27,118,2,-4.826198335118025,2,3,1,1.6277657140162773,0,0,0,0.0,2,-2,-1.6704422950861044,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_LV_NYJ,LV,NYJ,13,25,72,1,1,0,0,-2.967585926002357,23,67,0,1,0,0,-3.8759476570412517,2,5,1,0,0,0,0.9083617310388945,0,0,0,0,0,0,0.0,25,72,1,1,0,0,-2.967585926002357,23,67,0,-3.8759476570412517,0,0,0,0.0,2,5,1,0.9083617310388945,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_LV_NYJ,NYJ,LV,13,34,206,2,0,0,0,7.9897635425732005,32,184,2,0,0,0,7.187737787869992,2,22,0,0,0,0,0.8020257547032088,0,0,0,0,0,0,0.0,34,206,2,0,0,0,7.9897635425732005,31,180,1,6.05269698225311,1,4,1,1.1350408056168817,2,22,0,0.8020257547032088,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_NE_LAC,LAC,NE,13,15,70,0,0,0,0,1.1345533804851584,15,70,0,0,0,0,1.1345533804851584,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,15,70,0,0,0,0,1.1345533804851584,15,70,0,1.1345533804851584,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_NE_LAC,NE,LAC,13,43,165,2,2,0,0,1.2326729000854177,38,148,2,2,0,0,3.2585785515914543,3,19,0,0,0,0,2.6843401903752238,2,-2,0,0,0,0,-4.71024584188126,41,167,2,2,0,0,5.942918741966678,26,115,0,0.3033961101027674,11,29,2,2.0524471419414843,3,19,0,2.6843401903752238,2,-2,-4.71024584188126,1,4,0,0.9027352995472028,0,0,0,0.0
2020,REG,2020_13_NO_ATL,ATL,NO,13,21,70,0,0,0,0,-1.980590847786516,21,70,0,0,0,0,-1.980590847786516,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,21,70,0,0,0,0,-1.980590847786516,21,70,0,-1.980590847786516,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_NO_ATL,NO,ATL,13,36,207,1,2,0,1,3.172675255336798,32,147,1,2,0,1,0.0872790843714023,4,60,0,0,0,0,3.0853961709653954,0,0,0,0,0,0,0.0,36,207,1,2,0,1,3.172675255336798,20,105,1,-0.08535233768634565,10,23,0,-0.760974112781696,4,60,0,3.0853961709653954,0,0,0.0,2,19,0,0.933605534839444,0,0,0,0.0
2020,REG,2020_13_NYG_SEA,NYG,SEA,13,31,190,1,0,0,0,2.6092866088729343,29,188,1,0,0,0,4.937279569800011,1,3,0,0,0,0,-0.84960848512128,1,-1,0,0,0,0,-1.478384475805797,30,191,1,0,0,0,4.087671084678731,27,180,1,5.2149198051774865,0,0,0,0.0,1,3,0,-0.84960848512128,1,-1,-1.478384475805797,0,0,0,0.0,2,8,0,-0.2776402353774756
2020,REG,2020_13_NYG_SEA,SEA,NYG,13,22,111,0,1,1,0,-6.288080865517259,16,66,0,1,1,0,-4.675914956489578,6,45,0,0,0,0,-1.612165909027681,0,0,0,0,0,0,0.0,22,111,0,1,1,0,-6.288080865517259,15,66,0,0.3925718804821372,1,0,0,-5.068486836971715,6,45,0,-1.612165909027681,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_PHI_GB,GB,PHI,13,25,149,1,1,0,0,2.8510554517852125,22,152,1,1,0,0,2.8510554517852125,0,0,0,0,0,0,0.0,3,-3,0,0,0,0,0.0,22,152,1,1,0,0,2.8510554517852125,20,156,1,5.589214609470217,1,0,0,-1.5248227389529347,0,0,0,0.0,3,-3,0.0,1,-4,0,-1.2133364187320694,0,0,0,0.0
2020,REG,2020_13_PHI_GB,PHI,GB,13,25,117,0,0,0,0,-2.257175757549703,18,73,0,0,0,0,-1.8320616097189486,7,44,0,0,0,0,-0.4251141478307545,0,0,0,0,0,0,0.0,25,117,0,0,0,0,-2.257175757549703,16,59,0,-3.174392075743526,1,3,0,0.5308259888552129,7,44,0,-0.4251141478307545,0,0,0.0,1,11,0,0.8115044771693647,0,0,0,0.0
2020,REG,2020_13_WAS_PIT,PIT,WAS,13,14,21,0,1,0,0,-8.068818056839518,14,21,0,1,0,0,-8.068818056839518,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,14,21,0,1,0,0,-8.068818056839518,13,21,0,-6.51007757789921,1,0,0,-1.558740478940308,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_WAS_PIT,WAS,PIT,13,21,45,1,1,0,0,-6.112138476717163,21,45,1,1,0,0,-6.112138476717163,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,21,45,1,1,0,0,-6.112138476717163,21,45,1,-6.112138476717164,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_ARI_NYG,ARI,NYG,14,43,159,1,3,0,0,-3.446854937675758,32,112,1,3,0,0,-3.6251143956872585,8,52,0,0,0,0,2.3796609370880946,3,-5,0,0,0,0,-2.201401479076594,40,164,1,3,0,0,-1.245453458599164,30,112,1,-2.541264912401228,2,0,0,-1.0838494832860306,8,52,0,2.3796609370880946,3,-5,-2.201401479076594,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_ARI_NYG,NYG,ARI,14,17,78,1,0,0,0,-0.853555457375478,17,78,1,0,0,0,-0.853555457375478,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,78,1,0,0,0,-0.853555457375478,17,78,1,-0.853555457375478,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_ATL_LAC,ATL,LAC,14,20,70,0,0,0,0,-0.37164441507775337,19,67,0,0,0,0,-0.9949099136283621,1,3,0,0,0,0,0.6232654985506088,0,0,0,0,0,0,0.0,20,70,0,0,0,0,-0.37164441507775337,18,64,0,-1.3058484501671046,0,0,0,0.0,1,3,0,0.6232654985506088,0,0,0.0,0,0,0,0.0,1,3,0,0.3109385365387425
2020,REG,2020_14_ATL_LAC,LAC,ATL,14,26,105,0,2,0,0,-1.5735555417412792,26,105,0,2,0,0,-1.5735555417412792,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,26,105,0,2,0,0,-1.5735555417412792,26,105,0,-1.5735555417412792,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_BAL_CLE,BAL,CLE,14,32,231,5,1,0,0,14.994276288955007,27,182,4,1,0,0,9.065068776137196,5,49,1,0,0,0,5.929207512817811,0,0,0,0,0,0,0.0,32,231,5,1,0,0,14.994276288955007,21,106,3,3.0716345460969015,6,76,1,5.993434230040293,5,49,1,5.929207512817811,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_BAL_CLE,CLE,BAL,14,28,138,4,0,0,0,6.574261591463801,23,115,3,0,0,0,4.3973496844409965,5,23,1,0,0,0,2.176911907022805,0,0,0,0,0,0,0.0,28,138,4,0,0,0,6.574261591463801,23,115,3,4.3973496844409965,0,0,0,0.0,5,23,1,2.176911907022805,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_DAL_CIN,CIN,DAL,14,30,101,0,3,3,0,-24.65035412972793,28,94,0,3,3,0,-23.482135795697104,2,7,0,0,0,0,-1.1682183340308256,0,0,0,0,0,0,0.0,30,101,0,3,3,0,-24.65035412972793,25,89,0,-20.573879167903215,2,5,0,0.9993249545805156,2,7,0,-1.1682183340308256,0,0,0.0,1,0,0,-3.9075815823744047,0,0,0,0.0
2020,REG,2020_14_DAL_CIN,DAL,CIN,14,25,101,0,0,0,0,-4.5744187668315135,24,102,0,0,0,0,-4.5744187668315135,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,24,102,0,0,0,0,-4.5744187668315135,23,87,0,-5.629252036800608,0,0,0,0.0,0,0,0,0.0,1,-1,0.0,1,15,0,1.0548332699690943,0,0,0,0.0
2020,REG,2020_14_DEN_CAR,CAR,DEN,14,21,125,3,0,0,0,5.72485388594214,19,101,3,0,0,0,4.625302615808323,2,24,0,0,0,0,1.0995512701338157,0,0,0,0,0,0,0.0,21,125,3,0,0,0,5.72485388594214,14,59,2,0.3422627574764197,1,7,1,2.6109913520049304,2,24,0,1.0995512701338157,0,0,0.0,4,35,0,1.6720485063269734,0,0,0,0.0
2020,REG,2020_14_DEN_CAR,DEN,CAR,14,30,96,0,1,0,0,-2.8872906636388516,25,92,0,1,0,0,-0.9263613412913414,2,10,0,0,0,0,0.12323963444214316,3,-6,0,0,0,0,-2.0841689567896533,27,102,0,1,0,0,-0.8031217068491983,24,92,0,0.211932959238764,1,0,0,-1.1382943005301058,2,10,0,0.12323963444214316,3,-6,-2.0841689567896533,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_GB_DET,DET,GB,14,15,51,2,0,0,0,2.747012736159377,14,45,2,0,0,0,0.8118900060071612,1,6,0,0,0,0,1.935122730152216,0,0,0,0,0,0,0.0,15,51,2,0,0,0,2.747012736159377,13,34,2,-0.140089450695086,0,0,0,0.0,1,6,0,1.935122730152216,0,0,0.0,1,11,0,0.9519794567022472,0,0,0,0.0
2020,REG,2020_14_GB_DET,GB,DET,14,31,120,1,0,0,0,1.7074888798524626,25,107,0,0,0,0,0.5224548485712148,4,15,1,0,0,0,3.5877107908017933,2,-2,0,0,0,0,-2.4026767595205456,29,122,1,0,0,0,4.110165639373008,25,107,0,0.5224548485712148,0,0,0,0.0,4,15,1,3.5877107908017933,2,-2,-2.4026767595205456,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_HOU_CHI,CHI,HOU,14,23,169,1,0,0,0,5.546379465202334,20,151,1,0,0,0,5.3473346903920165,3,18,0,0,0,0,0.19904477481031785,0,0,0,0,0,0,0.0,23,169,1,0,0,0,5.546379465202334,11,113,1,5.359658108733128,1,5,0,-0.36702836491167545,3,18,0,0.19904477481031785,0,0,0.0,8,33,0,0.35470494657056395,0,0,0,0.0
2020,REG,2020_14_HOU_CHI,HOU,CHI,14,27,108,0,1,1,0,-4.874074223160278,20,70,0,1,1,0,-6.924282459251116,6,39,0,0,0,0,2.0502082360908385,1,-1,0,0,0,0,0.0,26,109,0,1,1,0,-4.874074223160278,20,70,0,-6.924282459251116,0,0,0,0.0,6,39,0,2.0502082360908385,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_IND_LV,IND,LV,14,31,212,2,0,0,0,6.149308588146822,29,214,2,0,0,0,6.149308588146822,0,0,0,0,0,0,0.0,2,-2,0,0,0,0,0.0,29,214,2,0,0,0,6.149308588146822,28,211,2,6.413275675173508,0,0,0,0.0,0,0,0,0.0,2,-2,0.0,1,3,0,-0.2639670870266855,0,0,0,0.0
2020,REG,2020_14_IND_LV,LV,IND,14,22,79,1,0,0,0,-0.502679891709704,20,69,0,0,0,0,-2.8077590633765794,2,10,1,0,0,0,2.3050791716668755,0,0,0,0,0,0,0.0,22,79,1,0,0,0,-0.502679891709704,19,67,0,-3.328625936352182,1,2,0,0.5208668729756027,2,10,1,2.3050791716668755,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_KC_MIA,KC,MIA,14,24,94,1,1,0,0,-1.7084337238426173,21,91,1,1,0,0,-1.9880167546216398,2,4,0,0,0,0,1.3654656045749933,1,-1,0,0,0,0,-1.0858825737959703,23,95,1,1,0,0,-0.6225511500466467,18,53,0,-4.34857587586157,2,6,0,-0.9564017346128821,2,4,0,1.3654656045749933,1,-1,-1.0858825737959703,1,32,1,3.3169608558528125,0,0,0,0.0
2020,REG,2020_14_KC_MIA,MIA,KC,14,24,80,1,0,0,0,-2.7199961791338865,18,55,1,0,0,0,-0.90167868862045,6,25,0,0,0,0,-1.8183174905134365,0,0,0,0,0,0,0.0,24,80,1,0,0,0,-2.7199961791338865,18,56,0,-1.9734928961552214,1,1,1,0.6636301667313091,5,23,0,-1.4101334497099742,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_MIN_TB,MIN,TB,14,33,162,1,0,0,0,8.048165392130613,29,133,1,0,0,0,5.691320399288088,4,29,0,0,0,0,2.356844992842525,0,0,0,0,0,0,0.0,33,162,1,0,0,0,8.048165392130613,27,121,1,5.552206843101885,1,12,0,1.4194764203275554,4,29,0,2.356844992842525,0,0,0.0,0,0,0,0.0,1,0,0,-1.2803628641413525
2020,REG,2020_14_MIN_TB,TB,MIN,14,26,107,1,0,0,0,-1.4602341267454901,23,109,1,0,0,0,1.0632773691031616,0,0,0,0,0,0,0.0,3,-2,0,0,0,0,-2.523511495848652,23,109,1,0,0,0,1.0632773691031616,23,109,1,1.0632773691031618,0,0,0,0.0,0,0,0,0.0,3,-2,-2.523511495848652,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_NE_LA,LA,NE,14,36,186,1,0,0,0,2.752973324269987,34,178,1,0,0,0,2.1372775138588618,1,9,0,0,0,0,0.6156958104111254,1,-1,0,0,0,0,0.0,35,187,1,0,0,0,2.752973324269987,31,176,0,-0.7425143154105175,2,3,1,3.918267290107906,1,9,0,0.6156958104111254,1,-1,0.0,1,-1,0,-1.0384754608385265,0,0,0,0.0
2020,REG,2020_14_NE_LA,NE,LA,14,28,107,0,1,0,0,-7.08014048228506,26,97,0,1,0,0,-6.804377077030949,2,10,0,0,0,0,-0.2757634052541107,0,0,0,0,0,0,0.0,28,107,0,1,0,0,-7.08014048228506,21,88,0,-2.567699884995818,5,9,0,-4.236677192035131,2,10,0,-0.2757634052541107,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_NO_PHI,NO,PHI,14,20,96,1,0,0,0,0.4329673454631125,17,74,1,0,0,0,-0.9218161033932117,3,22,0,0,0,0,1.3547834488563242,0,0,0,0,0,0,0.0,20,96,1,0,0,0,0.4329673454631125,15,63,1,-0.5503741356078534,2,11,0,-0.3714419677853583,3,22,0,1.3547834488563242,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_NO_PHI,PHI,NO,14,36,246,2,1,1,0,0.14650490280473605,29,200,2,1,1,0,-1.6018159345840108,4,50,0,0,0,0,4.974177310650703,3,-4,0,0,0,0,-3.2258564732619557,33,250,2,1,1,0,3.3723613760666917,17,121,2,0.847414799325634,11,60,0,-3.5096610210021035,4,50,0,4.974177310650703,3,-4,-3.2258564732619557,1,19,0,1.0604302870924585,0,0,0,0.0
2020,REG,2020_14_NYJ_SEA,NYJ,SEA,14,23,69,0,1,1,0,-11.765342562342994,22,66,0,1,1,0,-11.437087701284327,1,3,0,0,0,0,-0.3282548610586673,0,0,0,0,0,0,0.0,23,69,0,1,1,0,-11.765342562342994,22,66,0,-11.437087701284327,0,0,0,0.0,1,3,0,-0.3282548610586673,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_NYJ_SEA,SEA,NYJ,14,36,174,1,1,0,0,-0.6731876479967684,35,175,1,1,0,0,-0.6731876479967684,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,35,175,1,1,0,0,-0.6731876479967684,31,149,1,0.4546947245911504,2,-2,0,-3.0083170718280594,0,0,0,0.0,1,-1,0.0,2,28,0,1.8804346992401406,0,0,0,0.0
2020,REG,2020_14_PIT_BUF,BUF,PIT,14,27,104,0,0,0,0,-5.723914367728867,23,89,0,0,0,0,-1.5718125362764113,2,17,0,0,0,0,-0.13317778194323182,2,-2,0,0,0,0,-4.0189240495092236,25,106,0,0,0,0,-1.704990318219643,20,75,0,-2.3522069666069,2,13,0,1.5112537411623634,2,17,0,-0.13317778194323182,2,-2,-4.0189240495092236,1,1,0,-0.7308593108318746,0,0,0,0.0
2020,REG,2020_14_PIT_BUF,PIT,BUF,14,17,47,0,1,0,0,-3.22732889308827,17,47,0,1,0,0,-3.22732889308827,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,47,0,1,0,0,-3.22732889308827,17,47,0,-3.22732889308827,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_14_TEN_JAX,JAX,TEN,14,15,91,0,0,0,0,0.12246932473499328,13,69,0,0,0,0,-2.7892070326488465,2,22,0,0,0,0,2.91167635738384,0,0,0,0,0,0,0.0,15,91,0,0,0,0,0.12246932473499328,12,67,0,-2.276163026224822,0,0,0,0.0,2,22,0,2.91167635738384,0,0,0.0,1,2,0,-0.5130440064240247,0,0,0,0.0
2020,REG,2020_14_TEN_JAX,TEN,JAX,14,40,249,2,0,0,0,8.180803545837989,40,249,2,0,0,0,8.180803545837989,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,40,249,2,0,0,0,8.180803545837989,37,224,2,5.406979601219063,1,18,0,1.0518266370054334,0,0,0,0.0,0,0,0.0,0,0,0,0.0,2,7,0,1.7219973076134927
2020,REG,2020_14_WAS_SF,SF,WAS,14,27,108,1,1,1,0,-4.637653749377933,27,108,1,1,1,0,-4.637653749377933,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,27,108,1,1,1,0,-4.637653749377933,25,96,1,-5.661958472395782,0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,9,0,0.8577721486799419,1,3,0,0.16653257433790716
2020,REG,2020_14_WAS_SF,WAS,SF,14,28,98,0,0,0,0,-0.6306595302885396,24,110,0,0,0,0,-0.565021716756746,0,0,0,0,0,0,0.0,4,-12,0,0,0,0,-0.06563781353179365,24,110,0,0,0,0,-0.565021716756746,23,105,0,-0.6096999489236621,0,0,0,0.0,0,0,0,0.0,4,-12,-0.06563781353179365,1,5,0,0.04467823216691613,0,0,0,0.0
2020,REG,2020_15_BUF_DEN,BUF,DEN,15,24,182,3,0,0,0,6.7331518027409905,22,157,1,0,0,0,2.5608042512091336,2,25,2,0,0,0,4.172347551531857,0,0,0,0,0,0,0.0,24,182,3,0,0,0,6.7331518027409905,21,149,1,2.064641920128138,1,8,0,0.4961623310809955,2,25,2,4.172347551531857,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_BUF_DEN,DEN,BUF,15,28,140,2,0,0,0,5.164300029107835,24,117,2,0,0,0,4.19280505127972,4,23,0,0,0,0,0.9714949778281152,0,0,0,0,0,0,0.0,28,140,2,0,0,0,5.164300029107835,23,103,2,3.0209476452437225,1,14,0,1.1718574060359972,4,23,0,0.9714949778281152,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_CAR_GB,CAR,GB,15,26,114,1,1,1,0,-2.259291222493628,23,84,0,1,1,0,-7.146398849843534,3,30,1,0,0,0,4.887107627349906,0,0,0,0,0,0,0.0,26,114,1,1,1,0,-2.259291222493628,18,82,0,3.728340238390956,1,-4,0,-9.007624263409523,3,30,1,4.887107627349906,0,0,0.0,4,6,0,-1.8671148248249665,0,0,0,0.0
2020,REG,2020_15_CAR_GB,GB,CAR,15,27,195,2,0,0,0,9.840142056054901,23,175,1,0,0,0,8.803819465567358,3,21,1,0,0,0,2.906159532954916,1,-1,0,0,0,0,-1.8698369424673729,26,196,2,0,0,0,11.709978998522274,22,169,1,8.268544946447946,1,6,0,0.5352745191194117,3,21,1,2.906159532954916,1,-1,-1.8698369424673729,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_CHI_MIN,CHI,MIN,15,42,199,2,0,0,0,3.8063172483527374,38,177,2,0,0,0,1.6014514329437441,4,22,0,0,0,0,2.2048658154089935,0,0,0,0,0,0,0.0,42,199,2,0,0,0,3.8063172483527374,32,146,2,1.5509026234429593,4,12,0,-0.687294312366842,4,22,0,2.2048658154089935,0,0,0.0,2,19,0,0.7378431218676269,0,0,0,0.0
2020,REG,2020_15_CHI_MIN,MIN,CHI,15,28,158,1,0,0,0,-1.6609669296303764,25,133,1,0,0,0,-2.9344492942327634,3,25,0,0,0,0,1.273482364602387,0,0,0,0,0,0,0.0,28,158,1,0,0,0,-1.6609669296303764,25,133,1,-2.934449294232764,0,0,0,0.0,3,25,0,1.273482364602387,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_CLE_NYG,CLE,NYG,15,30,106,1,1,0,0,-3.967948801961029,28,97,1,1,0,0,-5.229412476386642,2,9,0,0,0,0,1.261463674425613,0,0,0,0,0,0,0.0,30,106,1,1,0,0,-3.967948801961029,26,95,1,-4.73375347579713,2,2,0,-0.4956590005895123,2,9,0,1.261463674425613,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_CLE_NYG,NYG,CLE,15,21,74,0,0,0,0,-4.929273131710944,19,71,0,0,0,0,-4.690634142199998,1,4,0,0,0,0,-0.238638989510946,1,-1,0,0,0,0,0.0,20,75,0,0,0,0,-4.929273131710944,17,72,0,-4.280178669199813,0,0,0,0.0,1,4,0,-0.238638989510946,1,-1,0.0,1,-3,0,-1.0688458250369877,1,2,0,0.658390352036804
2020,REG,2020_15_DET_TEN,DET,TEN,15,27,123,2,3,2,0,-7.213394701189827,25,100,2,3,2,0,-9.550596650224179,2,23,0,0,0,0,2.337201949034352,0,0,0,0,0,0,0.0,27,123,2,3,2,0,-7.213394701189827,21,90,2,-0.8486277087358757,1,0,0,-1.5487040518783033,2,23,0,2.3372019490343514,0,0,0.0,1,7,0,0.4686832086881623,2,3,0,-7.621948098298162
2020,REG,2020_15_DET_TEN,TEN,DET,15,38,195,3,0,0,0,6.791404900577619,34,197,3,0,0,0,7.37807596611674,1,1,0,0,0,0,-0.5866710655391216,3,-3,0,0,0,0,0.0,35,198,3,0,0,0,6.791404900577619,32,177,1,4.303308641567129,2,20,2,3.0747673245496117,1,1,0,-0.5866710655391216,3,-3,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_HOU_IND,HOU,IND,15,21,83,0,0,0,0,2.55841657606652,18,67,0,0,0,0,0.5220056336256675,3,16,0,0,0,0,2.036410942440853,0,0,0,0,0,0,0.0,21,83,0,0,0,0,2.55841657606652,15,58,0,-2.1120433272444643,3,9,0,2.634048960870132,3,16,0,2.036410942440853,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_HOU_IND,IND,HOU,15,23,127,1,0,0,0,5.557092229835689,22,128,1,0,0,0,5.557092229835689,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,22,128,1,0,0,0,5.557092229835689,21,126,1,3.7337986841448587,1,2,0,1.8232935456908308,0,0,0,0.0,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_15_JAX_BAL,BAL,JAX,15,37,159,2,2,0,0,6.9553728827741,34,158,2,2,0,0,7.441637797513977,1,3,0,0,0,0,-0.486264914739877,2,-2,0,0,0,0,0.0,35,161,2,2,0,0,6.9553728827741,23,106,1,4.61019769142149,11,52,1,2.831440106092486,1,3,0,-0.486264914739877,2,-2,0.0,0,0,0,0.0,0,0,0,0.0
